body,Act1A1_amend,Act1A1_commit,Act1A1_deliver,Act1A1_greet,Act1A1_propose,Act1A1_refuse,Act1A1_remind,Act1A1_request,ReasA1_administrative procedure,ReasA1_employment arrangements,ReasA1_external collaboration,ReasA1_internal collaboration,ReasA1_legal procedure,ReasA1_logistic arrangements,ReasA1_other,ReasA1_personal,ReasA1_travel planning,REA1_accountable non-answer,REA1_ignore,REA1_immediate reply,REA1_postponed reply,NumTA1_0,NumTA1_1,NumTA1_2,NumTA1_3
"Tana:My understanding on Utilicorp is that the earliest that the Master would become effective is June 16th.  We will keep you posted.	Tana Jones	06/09/2000 09:46 AM		 		 To: Frank L Davis/HOU/ECT@ECT, Sheri Thomas/HOU/ECT@ECT, Stephanie Sever/HOU/ECT@ECT		 cc: Carol St Clair/HOU/ECT@ECT, Susan Bailey/HOU/ECT@ECT		 Subject: Counterparty Approvals for 6/6/00 and 6/7/00On the list for 6/6/00, NRG Energy Inc. was previously not approved for physical power trading and we are not opening them up at this time.  Per my discussions with Credit, they are coming thru as an amendment to open them up for US power and emissions.  This counterparty is not showing up on the FERC approved marketers list, and Leslie Hansen is contacting the counterparty to determine what records they have, if any, that show they have been approved by the FERC to trade power.  Until we are provided that info, we cannot open them up for power.  US emissions has been opened. P.S.  If Utilicorp. need to be approved when I am out Monday and Tuesday, talk to Carol St. Clair, the attorney working on the ISDA Master, or Susan Bailey, the paralegal  working on the contract.",False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
"Click on right mouse button and hit choose play!!gf----- Forwarded by Genia FitzGerald/HOU/ECT on 10/02/2000 08:00 AM -----	Anthony Campos	10/02/2000 06:01 AM		 		 To: Anthony Campos/HOU/ECT@ECT		 cc: (bcc: Genia FitzGerald/HOU/ECT)		 Subject: FW: [Fwd: FW: cat fight]---------------------- Forwarded by Anthony Campos/HOU/ECT on 10/02/2000 05:55 AM ---------------------------<Raquel.Rios@chase.com> on 09/28/2000 03:26:15 PMTo: Amanda Ashley <AshleyA@houstoncellular.com>, Anthony.Campos@enron.com, clementr@houstoncellular.com, betsycontreras@netscape.net, ""Escobar, Sonya"" <Sonya.Escobar@Domco.ca>, Richard Evans <EvansR@houstoncellular.com>, ""Dee Grimes"" <dgrimes@pdq.net>, ""Chett Heitman"" <chettheitman@hotmail.com>, ""Hill, N Namdi"" <N Namdi.Hill@Domco.ca>, christi.jones@bankofamerica.com, rckender@texaschildrenshospital.org, Dovie_Keprta@enron.net, Johnny.L.Lynch@chase.com, allen.maurer@mailgate.telecheck.com, dalora_miller@CAC.co.harris.tx.us, MnKNieto@aol.com, artoc1@yahoo.com, busamuv23@aol.com, albertp@starpipeproducts.com, Laura Radford <RadfordL@houstoncellular.com>, ""Lisa M. Rios"" <Lrios@houcrt.com>, ""Rose, Brian"" <ROSE_BRIAN@da.co.harris.tx.us>, rvillegas@chartertitle.com, ""Satchell, Kwame K"" <satchkk@texaco.com>, scarr0315@aol.com, Samuel.Schott@enron.com, Suzan_L_Seggerman@Aldine.K12.Tx.Us, vickie_sims@valic.com, ""Fraser Stanley-Jones"" <fraser.sj@isst.org>, swainka@texaco.com, ""Tidwell, Stephen D"" <Stephen.Tidwell@SW.Boeing.com>, ""Villegas, Gabriella"" <gvillegas@hgac.cog.tx.us>cc:  Subject: FW: [Fwd: FW: cat fight]this is cute, totally cute!!!!!!!- - cat_fight.mpg",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
"Click on right mouse button and hit choose play!!gf----- Forwarded by Genia FitzGerald/HOU/ECT on 10/02/2000 08:00 AM -----	Anthony Campos	10/02/2000 06:01 AM		 		 To: Anthony Campos/HOU/ECT@ECT		 cc: (bcc: Genia FitzGerald/HOU/ECT)		 Subject: FW: [Fwd: FW: cat fight]---------------------- Forwarded by Anthony Campos/HOU/ECT on 10/02/2000 05:55 AM ---------------------------<Raquel.Rios@chase.com> on 09/28/2000 03:26:15 PMTo: Amanda Ashley <AshleyA@houstoncellular.com>, Anthony.Campos@enron.com, clementr@houstoncellular.com, betsycontreras@netscape.net, ""Escobar, Sonya"" <Sonya.Escobar@Domco.ca>, Richard Evans <EvansR@houstoncellular.com>, ""Dee Grimes"" <dgrimes@pdq.net>, ""Chett Heitman"" <chettheitman@hotmail.com>, ""Hill, N Namdi"" <N Namdi.Hill@Domco.ca>, christi.jones@bankofamerica.com, rckender@texaschildrenshospital.org, Dovie_Keprta@enron.net, Johnny.L.Lynch@chase.com, allen.maurer@mailgate.telecheck.com, dalora_miller@CAC.co.harris.tx.us, MnKNieto@aol.com, artoc1@yahoo.com, busamuv23@aol.com, albertp@starpipeproducts.com, Laura Radford <RadfordL@houstoncellular.com>, ""Lisa M. Rios"" <Lrios@houcrt.com>, ""Rose, Brian"" <ROSE_BRIAN@da.co.harris.tx.us>, rvillegas@chartertitle.com, ""Satchell, Kwame K"" <satchkk@texaco.com>, scarr0315@aol.com, Samuel.Schott@enron.com, Suzan_L_Seggerman@Aldine.K12.Tx.Us, vickie_sims@valic.com, ""Fraser Stanley-Jones"" <fraser.sj@isst.org>, swainka@texaco.com, ""Tidwell, Stephen D"" <Stephen.Tidwell@SW.Boeing.com>, ""Villegas, Gabriella"" <gvillegas@hgac.cog.tx.us>cc:  Subject: FW: [Fwd: FW: cat fight]this is cute, totally cute!!!!!!!- - cat_fight.mpg",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
"Click on right mouse button and hit choose play!!gf----- Forwarded by Genia FitzGerald/HOU/ECT on 10/02/2000 08:00 AM -----	Anthony Campos	10/02/2000 06:01 AM		 		 To: Anthony Campos/HOU/ECT@ECT		 cc: (bcc: Genia FitzGerald/HOU/ECT)		 Subject: FW: [Fwd: FW: cat fight]---------------------- Forwarded by Anthony Campos/HOU/ECT on 10/02/2000 05:55 AM ---------------------------<Raquel.Rios@chase.com> on 09/28/2000 03:26:15 PMTo: Amanda Ashley <AshleyA@houstoncellular.com>, Anthony.Campos@enron.com, clementr@houstoncellular.com, betsycontreras@netscape.net, ""Escobar, Sonya"" <Sonya.Escobar@Domco.ca>, Richard Evans <EvansR@houstoncellular.com>, ""Dee Grimes"" <dgrimes@pdq.net>, ""Chett Heitman"" <chettheitman@hotmail.com>, ""Hill, N Namdi"" <N Namdi.Hill@Domco.ca>, christi.jones@bankofamerica.com, rckender@texaschildrenshospital.org, Dovie_Keprta@enron.net, Johnny.L.Lynch@chase.com, allen.maurer@mailgate.telecheck.com, dalora_miller@CAC.co.harris.tx.us, MnKNieto@aol.com, artoc1@yahoo.com, busamuv23@aol.com, albertp@starpipeproducts.com, Laura Radford <RadfordL@houstoncellular.com>, ""Lisa M. Rios"" <Lrios@houcrt.com>, ""Rose, Brian"" <ROSE_BRIAN@da.co.harris.tx.us>, rvillegas@chartertitle.com, ""Satchell, Kwame K"" <satchkk@texaco.com>, scarr0315@aol.com, Samuel.Schott@enron.com, Suzan_L_Seggerman@Aldine.K12.Tx.Us, vickie_sims@valic.com, ""Fraser Stanley-Jones"" <fraser.sj@isst.org>, swainka@texaco.com, ""Tidwell, Stephen D"" <Stephen.Tidwell@SW.Boeing.com>, ""Villegas, Gabriella"" <gvillegas@hgac.cog.tx.us>cc:  Subject: FW: [Fwd: FW: cat fight]this is cute, totally cute!!!!!!!- - cat_fight.mpg",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
"Approved re: monitor.  What is our policy on printers for lawyers?  I know a number of people (including me) have them but I don t know how that happens.----- Forwarded by Mark Taylor/HOU/ECT on 08/31/2000 05:46 PM -----	Mary Cook	08/31/2000 11:25 AM		 		 To: Mark Taylor/HOU/ECT@ECT		 cc: Taffy Milligan/HOU/ECT@ECT		 Subject: ""Thin"" Computer  Flat ScreenPlease order me a flat screen computer.  Can I also have a printer?  It will save me lots of time,  Mary",False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
"Opps -   3.2846Sylvia A Campos01/12/2000 01:41 PMTo: Chris Germany/HOU/ECT@ECTcc:  Subject: Re: New Transco contract  Chris,What is the contract no.?Chris Germany01/12/2000 01:32 PMTo: Sylvia A Campos/HOU/ECT@ECT, Linda S Bryan/HOU/ECT@ECTcc: Beverly Beaty/HOU/ECT@ECT Subject: New Transco contractPlease set up the following contract Shipper  Columbia Energy ServicesAgent  ENAPipe  TranscoFirmness IT Service Type TransortationRate Sched ITTerm  1/1/2000 - 1/31/2000 then evergreen.",False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
"Frank:I have sent your responses to Stacy Dickson and Jeff Hodge so that they can verify the physical questions.  With respect to question #3, I would alos state that until the Master is executed, all of those trades will be governed by the online GTC.  Also, to the extent that Cargill traded with Enron Canada on a financial basis, those trades would alos be confirmed under the Master as it is my understanding taht we do not do separate Masters with the same counterparty for ENA and ECC.Carol",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
Steve:It has come to my attention that we made need another agreement similar to the one that we did with the ANNEX A form to cover the GTC s that Puget is bound by when it trades online with us.  I have enclosed the online GTC.  It is very similar to Annex A but I think that we need to deal with it separately.  Let me know what you think.Carol St. ClairEB 3892713-853-3989 (Phone)713-646-3393 (Fax)carol.st.clair@enron.com,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
"Christian,This is good news. I shall talk to PaulMon evening my time to finalize the dates.Vince-----Original Message-----From: Werner, Christian Sent: Monday, October 15, 2001 12:51 AMTo: Kaminski, Vince J; Roberts, Mike A.Subject: my replacement/change-over person startedDear All,Today, my replacement started and we anticipate to have finished the change-over approx. mid January, maybe earlier. Regards,Christian",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
  - snowman.pps,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
"----- Forwarded by Richard B Sanders/HOU/ECT on 02/21/2001 05:46 PM -----	Marcus Nettelton@ENRON	02/20/2001 02:34 PM		 		 To: Elizabeth Sager/HOU/ECT@ECT, Richard B Sanders/HOU/ECT@ECT		 cc: Eddy Daniels/NA/Enron@Enron, Garrick Hill/HOU/ECT@ECT, Charles Ward/Corp/Enron@ENRON, Roy Boston/HOU/EES@EES		 Subject: January 2001 Billing Summary for Michigan Power Limited Partnership - Next Steps	Liz/RichardI suggest that we seek to rely upon Section 18(c) which says that ""....pending resolution of the disagreement by arbitration, Seller shall continue to operate the Plant in a manner consistent with this Agreement and Consumers shall continue to pay all charges required in accordance with the applicable provisions of this Agreement."" Since arbitration is the final stage in the dispute resolution process agreed by the parties and it has been agreed that there should be continuity until any dispute is finally resolved, this position should properly apply to each stage of the dispute resolution process. I suggest that since the dispute resolution procedure envisages continuity, until resolution, that Consumers should continue to invoice on the basis that they have done for the last few years. Richard, we will need your input as to whether we could argue the above with a sufficient degree of confidence to persuade a judge to make an order of specific performance as against Consumers to invoice using the basis that they have been using for the last few years, pending outcome of the dispute resolution process. Further, whether you believe that we will be entitled to seek such equitable relief. We need to take control of this process and ensure that Consumers are always playing catch-up, if we fail to do so we will be playing catch-up and will be out of pocket until the conclusion of the arbitration process. If we do not get Consumers to invoice and pay the sums we believe are due, there will be no incentive on Consumers to start the process and every opportunity for them to delay any resolution of this dispute. I have spoken with Sandy Hollingsworth who will be sending me copies of documents that Dynegy have uncovered which she believes further assist our case. Once I receive them we ought to meet to review and obtain a better understanding of the case we are able to make and the case which may be made against us. Is there any other evidence that we, or Dynegy, should be collecting at this stage, such as interviewing individuals who were involved in the negotiations/discussions with Consumers? Regards, Marcus---------------------- Forwarded by Marcus Nettelton/NA/Enron on 02/20/2001 01:15 PM ---------------------------Ketan.Patel@dynegy.com on 02/20/2001 12:43:54 PMTo: Sandy.Hollingsworth@dynegy.comcc: ketan.patel@dynegy.com, Garrick.Hill@enron.com, Eddy.Daniels@enron.com, Marcus.Nettelton@enron.com, Gerardo.P.Manalac@dynegy.com, Aldo.C.Lopez@dynegy.com Subject: January 2001 Billing Summary for Michigan Power Limited PartnershipSandy-I just received the billing summary of power purchased from Michigan PowerLimited Partnership for January 2001.  As expected, they have used thecapacity charges corresponding to Year 6 (On Peak = $41.99/MWh, Off Peak= $39.89).  Could you please draft a quick letter as suggested by MarcusNettelton.  The correct capacity charges should be On Peak  = $45.90/MWh,Off Peak = $43.60/MWh.Rick, I will fax you a copy of the billing summary and then you can forwardit others in your shop.Thanks,KetanMarcus.Nettelton@enron.com on 02/15/2001 11:48:19 AMTo:   ketan.patel@dynegy.com, shol@dynegy.comcc:   Garrick.Hill@enron.com, Eddy.Daniels@enron.comSubject:  Michigan Power Limited Partnership - PPAFurther to the email sent yesterday by Eddy Daniels, we believe that ifConsumers Energy fail to adjust the amount of capacity charges in January2001, which it appears that they are likely to do following their letter ofFebruary 5, 2001, we are of the view that a notice of disagreement shouldbe sent to Consumers Energy.In principle we suggest that the notice should dispute that the correctcapacity charge has been applied, stating the correct capacity charge andrequesting that Consumers Energy re-submit their invoice to reflect thecorrect capacity charge.Please do not hesitate to call me on 713 345 8161 to discuss this further.Kind regards.Marcus NetteltonSenior Counsel",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
